"vp","string","lex","group","font","block","session","freq","err","rt"
"AA2805","Astän",0,"pw","Papyrus",12,1,0,1,461.5
"AA2805","Späße",1,"w","Papyrus",12,1,1.278753601,0,341.48
"AA2805","Rohöl",1,"w","Papyrus",12,1,0.903089987,0,308.39
"AA2805","Tatal",0,"pw","Papyrus",12,1,0,1,835.17
"AA2805","Bands",1,"w","Papyrus",12,1,1.681241237,1,1582.13
"AA2805","Pbstm",0,"cs","Papyrus",12,1,0,0,1636.58
"AA2805","Vemps",0,"pw","Papyrus",12,1,0,0,1325.55
"AA2805","Warte",1,"w","Papyrus",12,1,3.877428941,0,1067.73
"AA2805","Sdldc",0,"cs","Papyrus",12,1,0,0,973.79
"AA2805","Rpssh",0,"cs","Papyrus",12,1,0,0,1163.51
"AA2805","Hgbgn",0,"cs","Papyrus",12,1,0,0,1080.09
"AA2805","Dzvrr",0,"cs","Papyrus",12,1,0,0,1057.37
"AA2805","Gisti",0,"pw","Papyrus",12,1,0,0,923.09
"AA2805","Asien",1,"w","Papyrus",12,1,2.045322979,0,1720.98
"AA2805","Tvthn",0,"cs","Papyrus",12,1,0,0,1072.18
"AA2805","Phsth",0,"cs","Papyrus",12,1,0,0,2105.74
"AA2805","Anzug",1,"w","Papyrus",12,1,2.948412966,0,1457.05
"AA2805","Griff",1,"w","Papyrus",12,1,2.754348336,0,1067.03
"AA2805","Hurku",0,"pw","Papyrus",12,1,0,0,1124.54
"AA2805","Lauch",1,"w","Papyrus",12,1,1.113943352,0,1194.67
"AA2805","Bljts",0,"cs","Papyrus",12,1,0,0,918.09
"AA2805","Aktie",1,"w","Papyrus",12,1,1.322219295,0,2589.6
"AA2805","Zuber",1,"w","Poor Richard",13,1,0.477121255,0,1699.35
"AA2805","Diech",0,"pw","Poor Richard",13,1,0,1,714.93
"AA2805","Töten",1,"w","Poor Richard",13,1,2.62838893,0,777.76
"AA2805","Lasso",1,"w","Poor Richard",13,1,1.278753601,1,2054.33
"AA2805","Weuns",0,"pw","Poor Richard",13,1,0,1,1560.23
"AA2805","Säbel",1,"w","Poor Richard",13,1,1.643452676,0,719.01
"AA2805","Lcftc",0,"cs","Poor Richard",13,1,0,0,1262.57
"AA2805","Ozean",1,"w","Poor Richard",13,1,2.371067862,0,1784.09
"AA2805","Tatze",1,"w","Poor Richard",13,1,0.301029996,0,963.39
"AA2805","Kmgml",0,"cs","Poor Richard",13,1,0,0,1234.5
"AA2805","Lltst",0,"cs","Poor Richard",13,1,0,0,757.47
"AA2805","Tdntr",0,"cs","Poor Richard",13,1,0,0,754.68
"AA2805","Photo",1,"w","Poor Richard",13,1,1.968482949,0,1174.51
"AA2805","Untat",1,"w","Poor Richard",13,1,1,0,2516.01
"AA2805","Mcndc",0,"cs","Poor Richard",13,1,0,0,780.51
"AA2805","Gabel",1,"w","Poor Richard",13,1,2.064457989,0,2568.09
"AA2805","Hatar",0,"pw","Poor Richard",13,1,0,1,1006.02
"AA2805","Feige",1,"w","Poor Richard",13,1,1.301029996,0,784.86
"AA2805","Fldfl",0,"cs","Poor Richard",13,1,0,0,846.73
"AA2805","Pfptb",0,"cs","Poor Richard",13,1,0,0,1257.23
"AA2805","Spqlt",0,"cs","Poor Richard",13,1,0,0,714.21
"AA2805","Epfel",0,"pw","Poor Richard",13,1,0,0,1000.73
"AA2805","Order",1,"w","Poor Richard",13,1,1.763427994,1,749.9
"AA2805","Lpftr",0,"cs","Poor Richard",13,1,0,0,892.01
"AA2805","Deven",0,"pw","Poor Richard",13,1,0,0,1124.8
"AA2805","Trehe",0,"pw","Poor Richard",13,1,0,1,1610.68
"AA2805","Thmrs",0,"cs","Poor Richard",13,1,0,0,2966.62
"AA2805","Tippi",0,"pw","Poor Richard",13,1,0,0,876.9
"AA2805","Bücke",1,"w","Poor Richard",13,1,0.77815125,0,1141.55
"AA2805","Silbe",1,"w","Poor Richard",13,1,1.397940009,0,1651.42
"AA2805","Gztzm",0,"cs","Poor Richard",13,1,0,0,2220.55
"AA2805","Nabel",1,"w","Poor Richard",13,1,1.361727836,0,1359.93
"AA2805","Tpsrs",0,"cs","Chicago",14,1,0,0,1382.36
"AA2805","Mqmgn",0,"cs","Chicago",14,1,0,0,1033.8
"AA2805","Larve",1,"w","Chicago",14,1,1.113943352,0,2797.34
"AA2805","Werte",1,"w","Chicago",14,1,2.469822016,0,1833.42
"AA2805","Kldbd",0,"cs","Chicago",14,1,0,0,1581.03
"AA2805","Mbprp",0,"cs","Chicago",14,1,0,0,921.82
"AA2805","Grall",0,"pw","Chicago",14,1,0,1,1489.27
"AA2805","Wernt",0,"pw","Chicago",14,1,0,0,2872.93
"AA2805","Frqck",0,"cs","Chicago",14,1,0,0,1088.78
"AA2805","Armöt",0,"pw","Chicago",14,1,0,0,1714.16
"AA2805","Frühe",1,"w","Chicago",14,1,1.380211242,0,1241.86
"AA2805","Oppig",0,"pw","Chicago",14,1,0,1,1460.04
"AA2805","Trpxm",0,"cs","Chicago",14,1,0,0,1157.08
"AA2805","Wcrzq",0,"cs","Chicago",14,1,0,0,993.96
"AA2805","Fllms",0,"cs","Chicago",14,1,0,1,2078.35
"AA2805","Stall",1,"w","Chicago",14,1,2.167317335,0,830.92
"AA2805","Dljng",0,"cs","Chicago",14,1,0,0,2721.69
"AA2805","Huhör",0,"pw","Chicago",14,1,0,0,1984.62
"AA2805","Euter",1,"w","Chicago",14,1,1.041392685,0,2942.45
"AA2805","Wurst",1,"w","Chicago",14,1,2.086359831,0,1396.13
"AA2805","Mafia",1,"w","Chicago",14,1,2.456366033,0,2256.65
"AA2805","Dmmkr",0,"cs","Chicago",14,1,0,0,1649.45
"AA2805","Motol",0,"pw","Chicago",14,1,0,0,1956.48
"AA2805","Kinos",1,"w","Chicago",14,1,1.69019608,1,1657.3
"AA2805","Motel",1,"w","Chicago",14,1,2.531478917,0,682.89
"AA2805","Crjnc",0,"cs","Chicago",14,1,0,1,1285.23
"AA2805","Sturz",1,"w","Chicago",14,1,2.187520721,0,837.42
"AA2805","Senke",1,"w","Chicago",14,1,1.113943352,0,775.58
"AA2805","Dlhnl",0,"cs","Chicago",14,1,0,0,843.28
"AA2805","Elend",1,"w","Chicago",14,1,2.260071388,0,1542.92
"AA2805","Bvrnx",0,"cs","Chicago",14,1,0,0,3108.27
"AA2805","Grahf",0,"pw","Chicago",14,1,0,1,2675.98
"AA2805","Entok",0,"pw","Brush Script MT",15,1,0,0,NA
"AA2805","Figur",1,"w","Brush Script MT",15,1,3.024485668,0,2880.96
"AA2805","Krims",0,"pw","Brush Script MT",15,1,0,1,745.76
"AA2805","Fregt",0,"pw","Brush Script MT",15,1,0,1,2679.79
"AA2805","Mumus",0,"pw","Brush Script MT",15,1,0,1,928.75
"AA2805","Creme",1,"w","Brush Script MT",15,1,1.62324929,1,576.4
"AA2805","Spion",1,"w","Brush Script MT",15,1,2.609594409,0,677.04
"AA2805","Lobto",0,"pw","Brush Script MT",15,1,0,1,2541.06
"AA2805","Diebe",1,"w","Brush Script MT",15,1,2.495544338,0,1931.83
"AA2805","Krant",0,"pw","Brush Script MT",15,1,0,1,3345.89
"AA2805","Öktie",0,"pw","Brush Script MT",15,1,0,0,817.91
"AA2805","Hitze",1,"w","Brush Script MT",15,1,2.602059991,1,2627.81
"AA2805","Lyrpk",0,"cs","Brush Script MT",15,1,0,1,1088.31
"AA2805","Gotin",1,"w","Brush Script MT",15,1,0.301029996,0,2159.62
"AA2805","Münze",1,"w","Brush Script MT",15,1,2.416640507,0,1516.42
"AA2805","Hobon",0,"pw","Brush Script MT",15,1,0,1,2613.32
"AA2805","Klaue",1,"w","Brush Script MT",15,1,1.556302501,0,1128.62
"AA2805","Adern",1,"w","Brush Script MT",15,1,2.029383778,1,1942.49
"AA2805","Zucht",1,"w","Brush Script MT",15,1,1.414973348,0,1525.88
"AA2805","Allas",0,"pw","Brush Script MT",15,1,0,1,1572.49
"AA2805","Prlxy",0,"cs","Brush Script MT",15,1,0,1,849.21
"AA2805","Stirn",1,"w","Brush Script MT",15,1,2.462397998,0,394.57
"AA2805","Geäst",1,"w","Brush Script MT",15,1,0.84509804,0,1024.17
"AA2805","Fanda",0,"pw","Brush Script MT",15,1,0,0,1434.68
"AA2805","Meter",1,"w","Brush Script MT",15,1,3.07809415,0,940.77
"AA2805","Fnrmt",0,"cs","Brush Script MT",15,1,0,0,764.32
"AA2805","Dürre",1,"w","Brush Script MT",15,1,1.72427587,0,1008.2
"AA2805","Mocko",0,"pw","Brush Script MT",15,1,0,0,836.63
"AA2805","Geste",1,"w","Brush Script MT",15,1,2.225309282,0,645.6
"AA2805","Diele",1,"w","Brush Script MT",15,1,1.041392685,1,464.7
"AA2805","Toigo",0,"pw","Brush Script MT",15,1,0,1,1641.48
"AA2805","Owögö",0,"pw","Brush Script MT",15,1,0,0,860.41
"AA2805","Virus",1,"w","Juice ITC",16,1,3.029789471,0,726.5
"AA2805","Chefs",1,"w","Juice ITC",16,1,1.963787827,1,1243.58
"AA2805","Alibi",1,"w","Juice ITC",16,1,2.311753861,1,1013.86
"AA2805","Morgo",0,"pw","Juice ITC",16,1,0,0,2610.33
"AA2805","Nazis",1,"w","Juice ITC",16,1,2.193124598,1,NA
"AA2805","Fette",1,"w","Juice ITC",16,1,1.785329835,0,3901.72
"AA2805","Stern",1,"w","Juice ITC",16,1,2.726727209,1,NA
"AA2805","Ggcht",0,"cs","Juice ITC",16,1,0,0,1678.07
"AA2805","Perkt",0,"pw","Juice ITC",16,1,0,0,NA
"AA2805","Gelee",1,"w","Juice ITC",16,1,1.579783597,0,NA
"AA2805","Sonko",0,"pw","Juice ITC",16,1,0,1,1090.44
"AA2805","Ebene",1,"w","Juice ITC",16,1,2.588831726,0,826.09
"AA2805","Whhgp",0,"cs","Juice ITC",16,1,0,0,1013.9
"AA2805","Flöße",1,"w","Juice ITC",16,1,0.602059991,0,874.07
"AA2805","Walöl",1,"w","Juice ITC",16,1,0.602059991,1,3339.06
"AA2805","Weste",1,"w","Juice ITC",16,1,2.276461804,0,2376.49
"AA2805","Kacha",0,"pw","Juice ITC",16,1,0,0,NA
"AA2805","Kunst",1,"w","Juice ITC",16,1,2.850646235,0,2988.64
"AA2805","Frsst",0,"cs","Juice ITC",16,1,0,1,2096.76
"AA2805","Rinde",1,"w","Juice ITC",16,1,1.361727836,0,3289.45
"AA2805","Syrmr",0,"cs","Juice ITC",16,1,0,0,705.93
"AA2805","Dsckz",0,"cs","Juice ITC",16,1,0,0,776.14
"AA2805","Zwöck",0,"cs","Juice ITC",16,1,0,1,1757.82
"AA2805","Stlfn",0,"cs","Juice ITC",16,1,0,1,2939.51
"AA2805","Meile",1,"w","Juice ITC",16,1,2.336459734,0,1681.28
"AA2805","Ginzi",0,"pw","Juice ITC",16,1,0,0,NA
"AA2805","Feder",1,"w","Juice ITC",16,1,2.498310554,0,3406.94
"AA2805","Dachs",1,"w","Juice ITC",16,1,1.301029996,1,867.41
"AA2805","Kvrls",0,"cs","Juice ITC",16,1,0,1,1852.94
"AA2805","Logen",1,"w","Juice ITC",16,1,0.84509804,0,941.36
"AA2805","Grjtj",0,"cs","Juice ITC",16,1,0,0,996.21
"AA2805","Listi",0,"pw","Juice ITC",16,1,0,1,2279.94
"AA2805","Jhrln",0,"cs","Engravers MT",17,1,0,0,1201.45
"AA2805","Wackt",0,"pw","Engravers MT",17,1,0,0,1541.88
"AA2805","Macht",1,"w","Engravers MT",17,1,3.760422483,0,851.16
"AA2805","Nrffr",0,"cs","Engravers MT",17,1,0,1,1414.03
"AA2805","Küste",1,"w","Engravers MT",17,1,2.552668216,0,873.97
"AA2805","Hpcks",0,"cs","Engravers MT",17,1,0,1,2121.56
"AA2805","Gäule",1,"w","Engravers MT",17,1,0.954242509,0,1730.06
"AA2805","Säule",1,"w","Engravers MT",17,1,1.591064607,0,NA
"AA2805","Näher",1,"w","Engravers MT",17,1,2.123851641,0,1068.62
"AA2805","Moped",1,"w","Engravers MT",17,1,1.462397998,0,2222.6
"AA2805","Kleck",0,"pw","Engravers MT",17,1,0,0,1200.75
"AA2805","Wartu",0,"pw","Engravers MT",17,1,0,0,748.36
"AA2805","Mails",1,"w","Engravers MT",17,1,1.51851394,0,756.34
"AA2805","Dogmo",0,"pw","Engravers MT",17,1,0,0,2337.13
"AA2805","Segel",1,"w","Engravers MT",17,1,2.037426498,0,1912.22
"AA2805","Rippe",1,"w","Engravers MT",17,1,1.643452676,1,1847.17
"AA2805","Brust",1,"w","Engravers MT",17,1,2.863917377,0,953.4
"AA2805","Hhmtd",0,"cs","Engravers MT",17,1,0,1,3414.86
"AA2805","Sulun",0,"pw","Engravers MT",17,1,0,0,1938.68
"AA2805","Prdfr",0,"cs","Engravers MT",17,1,0,0,1784
"AA2805","Cover",1,"w","Engravers MT",17,1,1.832508913,1,2236.89
"AA2805","Nockt",0,"pw","Engravers MT",17,1,0,0,3584.3
"AA2805","Hxfms",0,"cs","Engravers MT",17,1,0,0,2156.08
"AA2805","Irnta",0,"pw","Engravers MT",17,1,0,0,2554.92
"AA2805","Sohbt",0,"pw","Engravers MT",17,1,0,0,912.5
"AA2805","Serie",1,"w","Engravers MT",17,1,3.034628457,1,976.14
"AA2805","Knauf",1,"w","Engravers MT",17,1,0.301029996,0,2916.99
"AA2805","Wrllr",0,"cs","Engravers MT",17,1,0,0,860.2
"AA2805","Lxhnt",0,"cs","Engravers MT",17,1,0,0,3325.25
"AA2805","Fongt",0,"pw","Engravers MT",17,1,0,0,3061.03
"AA2805","Nmtdn",0,"cs","Engravers MT",17,1,0,0,2885.42
"AA2805","Kubul",0,"pw","Engravers MT",17,1,0,1,1166.76
"AA2805","Stieg",1,"w","Baskerville Old Face",18,1,0.84509804,0,691.36
"AA2805","Patin",1,"w","Baskerville Old Face",18,1,0.477121255,0,772.68
"AA2805","Zügel",1,"w","Baskerville Old Face",18,1,1.785329835,0,624.73
"AA2805","Witzi",0,"pw","Baskerville Old Face",18,1,0,1,699.62
"AA2805","Paten",1,"w","Baskerville Old Face",18,1,1.544068044,0,842.7
"AA2805","Brktp",0,"cs","Baskerville Old Face",18,1,0,0,772.81
"AA2805","Pfbhl",0,"cs","Baskerville Old Face",18,1,0,0,1083.31
"AA2805","Ethik",1,"w","Baskerville Old Face",18,1,1.62324929,1,2588.06
"AA2805","Srlnt",0,"cs","Baskerville Old Face",18,1,0,0,1303.9
"AA2805","Sorge",1,"w","Baskerville Old Face",18,1,3.580012113,0,712.12
"AA2805","Tpkth",0,"cs","Baskerville Old Face",18,1,0,0,638.44
"AA2805","Garta",0,"pw","Baskerville Old Face",18,1,0,0,1896.44
"AA2805","Zanga",0,"pw","Baskerville Old Face",18,1,0,0,1304.24
"AA2805","Wrack",1,"w","Baskerville Old Face",18,1,2.260071388,1,688.37
"AA2805","Rzdjr",0,"cs","Baskerville Old Face",18,1,0,0,615.81
"AA2805","Ginis",0,"pw","Baskerville Old Face",18,1,0,0,611.2
"AA2805","Mrmcs",0,"cs","Baskerville Old Face",18,1,0,0,694.81
"AA2805","Harem",1,"w","Baskerville Old Face",18,1,1.414973348,1,1040.43
"AA2805","Truhe",1,"w","Baskerville Old Face",18,1,2.096910013,1,737.95
"AA2805","Roman",1,"w","Baskerville Old Face",18,1,2.575187845,1,1056.86
"AA2805","Truff",0,"pw","Baskerville Old Face",18,1,0,0,730.37
"AA2805","Beben",1,"w","Baskerville Old Face",18,1,1.919078092,0,1583.59
"AA2805","Gfcßc",0,"cs","Baskerville Old Face",18,1,0,0,716.27
"AA2805","Wvnkt",0,"cs","Baskerville Old Face",18,1,0,0,579.84
"AA2805","Groll",1,"w","Baskerville Old Face",18,1,1.944482672,0,1985.41
"AA2805","Acker",1,"w","Baskerville Old Face",18,1,1.568201724,0,1517.28
"AA2805","Flfvd",0,"cs","Baskerville Old Face",18,1,0,0,677.35
"AA2805","Garbe",1,"w","Baskerville Old Face",18,1,0.301029996,0,918.27
"AA2805","Rugby",1,"w","Baskerville Old Face",18,1,1.230448921,0,820.99
"AA2805","Drrch",0,"cs","Baskerville Old Face",18,1,0,0,808.57
"AA2805","Sgpdr",0,"cs","Baskerville Old Face",18,1,0,0,1315.31
"AA2805","Riffe",1,"w","Baskerville Old Face",18,1,0.903089987,0,795.06
"AA2805","Tibet",1,"w","Felix Titling",19,1,1.973127854,0,1174.5
"AA2805","Jxdrs",0,"cs","Felix Titling",19,1,0,0,748.08
"AA2805","Felge",1,"w","Felix Titling",19,1,0.698970004,0,1571.32
"AA2805","Kette",1,"w","Felix Titling",19,1,2.669316881,0,3678.27
"AA2805","Zebre",0,"pw","Felix Titling",19,1,0,1,1425.09
"AA2805","Rhrzs",0,"cs","Felix Titling",19,1,0,0,1827.62
"AA2805","Trieb",1,"w","Felix Titling",19,1,1.447158031,1,701.09
"AA2805","Rente",1,"w","Felix Titling",19,1,2.276461804,0,701.3
"AA2805","Krdnt",0,"cs","Felix Titling",19,1,0,1,782.67
"AA2805","Tutor",1,"w","Felix Titling",19,1,1,1,682.22
"AA2805","Hilin",0,"pw","Felix Titling",19,1,0,1,644.11
"AA2805","Deves",0,"pw","Felix Titling",19,1,0,0,NA
"AA2805","Humor",1,"w","Felix Titling",19,1,2.6599162,0,1623.93
"AA2805","Lihst",0,"pw","Felix Titling",19,1,0,1,1577.49
"AA2805","Saula",0,"pw","Felix Titling",19,1,0,1,1126.22
"AA2805","Rauha",0,"pw","Felix Titling",19,1,0,0,1694.25
"AA2805","Zyste",1,"w","Felix Titling",19,1,1.230448921,0,2549.26
"AA2805","Tlttm",0,"cs","Felix Titling",19,1,0,0,1748.97
"AA2805","Söhgs",0,"cs","Felix Titling",19,1,0,1,810.98
"AA2805","Büste",1,"w","Felix Titling",19,1,1.361727836,0,750.73
"AA2805","Faser",1,"w","Felix Titling",19,1,1.301029996,0,908.39
"AA2805","Walle",1,"w","Felix Titling",19,1,0.301029996,0,NA
"AA2805","Mtslm",0,"cs","Felix Titling",19,1,0,0,642.35
"AA2805","Spkhn",0,"cs","Felix Titling",19,1,0,0,2267.63
"AA2805","Fotto",0,"pw","Felix Titling",19,1,0,1,758.25
"AA2805","Menüs",1,"w","Felix Titling",19,1,1.146128036,1,2114.76
"AA2805","Grlnr",0,"cs","Felix Titling",19,1,0,0,3027.41
"AA2805","Crêpe",1,"w","Felix Titling",19,1,0.477121255,0,2038.22
"AA2805","Rüben",1,"w","Felix Titling",19,1,1.380211242,0,1416.48
"AA2805","Hurtu",0,"pw","Felix Titling",19,1,0,0,NA
"AA2805","Trkll",0,"cs","Felix Titling",19,1,0,0,2028.95
"AA2805","Rnvmt",0,"cs","Felix Titling",19,1,0,0,1600.76
"AA2805","Gsglb",0,"cs","Mona Lisa Recut",20,1,0,0,3780.18
"AA2805","Mixer",1,"w","Mona Lisa Recut",20,1,1.51851394,1,769.14
"AA2805","Witin",0,"pw","Mona Lisa Recut",20,1,0,0,3086.95
"AA2805","Fgzns",0,"cs","Mona Lisa Recut",20,1,0,0,1998.86
"AA2805","Mmbnm",0,"cs","Mona Lisa Recut",20,1,0,0,772.13
"AA2805","Ruffu",0,"pw","Mona Lisa Recut",20,1,0,0,1112.15
"AA2805","Lippe",1,"w","Mona Lisa Recut",20,1,1.924279286,0,1576.05
"AA2805","Fröhö",0,"cs","Mona Lisa Recut",20,1,0,0,2645.09
"AA2805","Knips",1,"w","Mona Lisa Recut",20,1,0.698970004,1,1279.58
"AA2805","Tiger",1,"w","Mona Lisa Recut",20,1,2.641474111,1,912.23
"AA2805","Roton",0,"pw","Mona Lisa Recut",20,1,0,0,766.14
"AA2805","Trmnx",0,"cs","Mona Lisa Recut",20,1,0,0,876.09
"AA2805","Nehgt",0,"pw","Mona Lisa Recut",20,1,0,1,2173.04
"AA2805","Falle",1,"w","Mona Lisa Recut",20,1,3.018700499,0,3842.58
"AA2805","Krvtn",0,"cs","Mona Lisa Recut",20,1,0,0,2133.13
"AA2805","Kepfe",0,"pw","Mona Lisa Recut",20,1,0,1,1459.91
"AA2805","Trege",0,"pw","Mona Lisa Recut",20,1,0,1,861.42
"AA2805","Köche",1,"w","Mona Lisa Recut",20,1,1.653212514,0,670.18
"AA2805","Hahft",0,"pw","Mona Lisa Recut",20,1,0,1,1567.22
"AA2805","Boxer",1,"w","Mona Lisa Recut",20,1,2.29666519,1,1029.74
"AA2805","Irnst",0,"pw","Mona Lisa Recut",20,1,0,1,840.59
"AA2805","Börse",1,"w","Mona Lisa Recut",20,1,2.025305865,0,801.09
"AA2805","Dildo",1,"w","Mona Lisa Recut",20,1,1.602059991,1,877.13
"AA2805","Rille",1,"w","Mona Lisa Recut",20,1,0.477121255,0,623.02
"AA2805","Bauts",0,"pw","Mona Lisa Recut",20,1,0,1,801.23
"AA2805","Sturm",1,"w","Mona Lisa Recut",20,1,2.746634199,0,3437.83
"AA2805","Notar",1,"w","Mona Lisa Recut",20,1,1.176091259,0,656.47
"AA2805","Qffqn",0,"cs","Mona Lisa Recut",20,1,0,0,1313.38
"AA2805","Flshb",0,"cs","Mona Lisa Recut",20,1,0,0,2736.79
"AA2805","Pffpn",0,"cs","Mona Lisa Recut",20,1,0,0,1047.06
"AA2805","Furie",1,"w","Mona Lisa Recut",20,1,1.079181246,1,2202.1
"AA2805","Wogon",0,"pw","Mona Lisa Recut",20,1,0,1,797.34
"AA2805","Liste",1,"w","Kristen ITC",21,1,3.435525851,0,752.93
"AA2805","Faune",1,"w","Kristen ITC",21,1,0.301029996,0,975.09
"AA2805","Hende",0,"pw","Kristen ITC",21,1,0,1,731.36
"AA2805","Srßgm",0,"cs","Kristen ITC",21,1,0,0,673.4
"AA2805","Ndhmr",0,"cs","Kristen ITC",21,1,0,0,1035.81
"AA2805","Psalm",1,"w","Kristen ITC",21,1,1.146128036,1,2964.29
"AA2805","Kinti",0,"pw","Kristen ITC",21,1,0,0,826.35
"AA2805","Stsrn",0,"cs","Kristen ITC",21,1,0,0,3302.53
"AA2805","Rassa",0,"pw","Kristen ITC",21,1,0,0,814.24
"AA2805","Wiese",1,"w","Kristen ITC",21,1,1.84509804,0,3225.2
"AA2805","Piano",1,"w","Kristen ITC",21,1,1.681241237,0,979.53
"AA2805","Tabus",1,"w","Kristen ITC",21,1,0.954242509,0,753.23
"AA2805","Bogen",1,"w","Kristen ITC",21,1,2.274157849,0,1494.17
"AA2805","Krahz",0,"pw","Kristen ITC",21,1,0,0,2565.93
"AA2805","Hvrts",0,"cs","Kristen ITC",21,1,0,0,796.62
"AA2805","Spnkt",0,"cs","Kristen ITC",21,1,0,1,NA
"AA2805","Krntj",0,"cs","Kristen ITC",21,1,0,0,638.66
"AA2805","Teddy",1,"w","Kristen ITC",21,1,2.511883361,1,1600.17
"AA2805","Eiche",1,"w","Kristen ITC",21,1,1.698970004,0,940.05
"AA2805","Judun",0,"pw","Kristen ITC",21,1,0,0,1666.22
"AA2805","Krgtc",0,"cs","Kristen ITC",21,1,0,0,2228.86
"AA2805","Drink",1,"w","Kristen ITC",21,1,3.057285644,1,NA
"AA2805","Thpjs",0,"cs","Kristen ITC",21,1,0,0,2090.31
"AA2805","Tusch",1,"w","Kristen ITC",21,1,0.903089987,1,939.38
"AA2805","Pllhn",0,"cs","Kristen ITC",21,1,0,0,2377.98
"AA2805","Dffnp",0,"cs","Kristen ITC",21,1,0,0,2687.39
"AA2805","Polyp",1,"w","Kristen ITC",21,1,1.041392685,1,NA
"AA2805","Reusu",0,"pw","Kristen ITC",21,1,0,0,NA
"AA2805","Farda",0,"pw","Kristen ITC",21,1,0,1,1348.57
"AA2805","Revue",1,"w","Kristen ITC",21,1,1.113943352,1,571.89
"AA2805","Bllsd",0,"cs","Kristen ITC",21,1,0,1,673.11
"AA2805","Stöfö",0,"cs","Kristen ITC",21,1,0,0,1664.93
"AA2805","Szlzt",0,"cs","Book Antiqua",22,1,0,0,497.8
"AA2805","Raupi",0,"pw","Book Antiqua",22,1,0,0,681.88
"AA2805","Mkdcn",0,"cs","Book Antiqua",22,1,0,0,1884.02
"AA2805","Vasen",1,"w","Book Antiqua",22,1,1.342422681,0,1700.73
"AA2805","Sekte",1,"w","Book Antiqua",22,1,1.785329835,0,2092.79
"AA2805","Frzhq",0,"cs","Book Antiqua",22,1,0,0,3228.38
"AA2805","Speer",1,"w","Book Antiqua",22,1,2.260071388,0,720.32
"AA2805","Biegi",0,"pw","Book Antiqua",22,1,0,1,847.42
"AA2805","Andam",0,"pw","Book Antiqua",22,1,0,0,1872
"AA2805","Gleis",1,"w","Book Antiqua",22,1,1.826074803,0,2488.89
"AA2805","Hpmgn",0,"cs","Book Antiqua",22,1,0,0,1330.13
"AA2805","Gusto",1,"w","Book Antiqua",22,1,0.301029996,1,1224.02
"AA2805","Unarm",0,"pw","Book Antiqua",22,1,0,0,1180.01
"AA2805","Höhle",1,"w","Book Antiqua",22,1,2.722633923,1,929.52
"AA2805","Glxjs",0,"cs","Book Antiqua",22,1,0,0,3606.64
"AA2805","Tctjs",0,"cs","Book Antiqua",22,1,0,0,3626.57
"AA2805","Türme",1,"w","Book Antiqua",22,1,1.748188027,0,3118.44
"AA2805","Ottis",0,"pw","Book Antiqua",22,1,0,0,694
"AA2805","Gvrtg",0,"cs","Book Antiqua",22,1,0,0,757.5
"AA2805","Hblhs",0,"cs","Book Antiqua",22,1,0,0,2426.62
"AA2805","Serum",1,"w","Book Antiqua",22,1,1.86923172,1,901.2
"AA2805","Hirti",0,"pw","Book Antiqua",22,1,0,0,NA
"AA2805","Titim",0,"pw","Book Antiqua",22,1,0,0,652.86
"AA2805","Indas",0,"pw","Book Antiqua",22,1,0,0,1940.96
"AA2805","Trips",1,"w","Book Antiqua",22,1,1.380211242,1,2204.2
"AA2805","Klgßb",0,"cs","Book Antiqua",22,1,0,0,1246.68
"AA2805","Scdzn",0,"cs","Book Antiqua",22,1,0,0,801.39
"AA2805","Hhmhs",0,"cs","Book Antiqua",22,1,0,0,686.49
"AA2805","Cäsar",1,"w","Book Antiqua",22,1,2.664641976,1,710.25
"AA2805","Sbhls",0,"cs","Book Antiqua",22,1,0,0,661.76
"AA2805","Maori",1,"w","Book Antiqua",22,1,0.698970004,1,895.65
"AA2805","Spjlq",0,"cs","Book Antiqua",22,1,0,0,542.71
"AA2805","Summa",1,"w","Curlz MT",23,1,0.602059991,0,1477.16
"AA2805","Mbsst",0,"cs","Curlz MT",23,1,0,0,1461.63
"AA2805","Briea",0,"pw","Curlz MT",23,1,0,0,1615.28
"AA2805","Sauha",0,"pw","Curlz MT",23,1,0,0,1627.93
"AA2805","Spreu",1,"w","Curlz MT",23,1,1.079181246,1,1341.94
"AA2805","Hecks",1,"w","Curlz MT",23,1,0.602059991,1,1228.65
"AA2805","Hkstl",0,"cs","Curlz MT",23,1,0,0,974.93
"AA2805","Htfkn",0,"cs","Curlz MT",23,1,0,0,1171.84
"AA2805","Lobby",1,"w","Curlz MT",23,1,2.056904851,1,1257.08
"AA2805","Drlds",0,"cs","Curlz MT",23,1,0,0,970.92
"AA2805","Pmtmr",0,"cs","Curlz MT",23,1,0,0,798.87
"AA2805","Crdcr",0,"cs","Curlz MT",23,1,0,0,787.63
"AA2805","Rrhrn",0,"cs","Curlz MT",23,1,0,0,655.13
"AA2805","Starn",0,"pw","Curlz MT",23,1,0,0,640.14
"AA2805","Döner",1,"w","Curlz MT",23,1,1.301029996,0,1002.21
"AA2805","Fiene",0,"pw","Curlz MT",23,1,0,1,1735.48
"AA2805","Halme",1,"w","Curlz MT",23,1,0.602059991,1,1661.81
"AA2805","Biere",1,"w","Curlz MT",23,1,1.579783597,0,2334.8
"AA2805","Bölls",0,"cs","Curlz MT",23,1,0,0,1031.08
"AA2805","Jhntz",0,"cs","Curlz MT",23,1,0,0,3168.29
